month,route,direction,year,quarter,month_num,time_trend,rev_index_route_month,freight_index,bunker,us_epu_index,capacity_index,congestion_dummy,eu_ip_index,uk_ip_index,trade_imbalance,gbp_eur_rate,uk_cpi,teu_volume,ln_rev_index_route_month,ln_freight_index,ln_bunker,ln_teu_volume,ln_us_epu_index,ln_gbp_eur_rate,ln_uk_cpi
2020-11-01,UK-DE,Imports,2020.0,4,11,59.0,6826425.195363292,918.89463,293.38,327.60960495189306,101.0,1,2.8,0.8,-3026.3866802308794,1.117,128.9344199938094,7428.953192776076,15.73631169706892,6.823171458545917,5.681468697059617,8.913140238523003,5.791822670694089,0.11064652008706365,4.859303902955731
2020-12-01,UK-DE,Imports,2020.0,4,12,60.0,6669089.762012933,1009.01167,318.292,326.61663006838853,101.0,1,-0.8,-0.3,-2505.487214367042,1.1185,129.1473656710451,6609.526886852492,15.712993941114947,6.916726586193563,5.76296920045036,8.796267354921385,5.788787098004251,0.1119885019480473,4.8609541218970795
2021-01-01,UK-DE,Imports,2021.0,1,1,61.0,5514302.417629452,1059.39005,325.952,261.30613275031254,101.5,1,1.5,-2.6,-2085.3403155365654,1.1287,129.36066304537965,5205.167273026071,15.522855714478945,6.96544859695758,5.786750131262139,8.557407117521366,5.565692642401597,0.12106652797944362,4.862604340838428
2021-02-01,UK-DE,Imports,2021.0,1,2,62.0,6576528.839898594,1201.14736,346.361,187.51961611197683,101.5,1,-1.3,0.0,-1525.207138764014,1.154,129.5743126976694,5475.205673264431,15.699017632177272,7.0910325123051035,5.847481583744852,8.607985119872168,5.233883459202128,0.14323416808590775,4.864254559779776
2021-03-01,UK-DE,Imports,2021.0,1,3,63.0,8788351.440185066,1482.6087,342.935,166.7855324285332,101.5,1,1.2,0.5,-1479.4525456994188,1.175,129.78831520973003,5927.627053709496,15.988937702604758,7.30155845027501,5.837540924834539,8.687379252329748,5.11670875012289,0.16126814759612232,4.8659047787211245
2021-04-01,UK-DE,Imports,2021.0,2,4,64.0,12882193.704359878,2207.51988,351.952,141.3001663096493,101.5,1,0.8,-0.2,-2177.88594027976,1.1492,130.00267116433815,5835.59578378967,16.371356582799386,7.6996249381000785,5.863494802663367,8.671731644699308,4.950886466686599,0.13906604812299744,4.867554997662473
2021-05-01,UK-DE,Imports,2021.0,2,5,65.0,9568436.047064466,1828.55533,355.132,172.09620892868668,101.5,1,-1.1,-1.0,-1390.8914696588422,1.1624,130.21738114523285,5232.784532182828,16.07398032761493,7.51128149690739,5.872489551349322,8.562698830707538,5.148053674669734,0.1504868332739362,4.869205216603821
2021-06-01,UK-DE,Imports,2021.0,2,6,66.0,14864656.108603043,2451.44928,413.406,149.131269416058,101.5,1,0.1,-0.7,-840.2225900613967,1.1667,130.43244573711732,6063.619684027501,16.514496879844884,7.804434671503407,6.024430160930443,8.710062208341478,5.004826920882619,0.1541792508476743,4.870855435545169
2021-07-01,UK-DE,Imports,2021.0,3,7,67.0,11665543.25752122,2368.51572,424.491,182.171409450722,101.5,0,1.2,-1.6,-506.83602302855707,1.1715,130.64786552566045,4925.2547319049345,16.272150033936718,7.770018759453877,6.050890804113221,8.502131274482842,5.204948054020668,0.15828497896571328,4.872505654486518
2021-08-01,UK-DE,Imports,2021.0,3,8,68.0,15886785.727989562,3004.65387,411.031,157.1952139740155,101.5,0,-2.2,0.6,-1454.9144048169646,1.1649,130.86364109749843,5287.392962833873,16.58099823535682,8.007917655642862,6.018668637442607,8.573080579713958,5.057488434073717,0.1526352464235943,4.874155873427866
2021-09-01,UK-DE,Imports,2021.0,3,9,69.0,26375661.086876787,3838.4964,443.132,171.30044767776016,101.5,0,0.1,-0.9,-3322.2495721544788,1.164,131.07977304023623,6871.352305261192,17.087952214351667,8.252836006401159,6.093867694058661,8.835116207950508,5.14341901874032,0.15186234930924603,4.875806092369214
2021-10-01,UK-DE,Imports,2021.0,4,10,70.0,11833771.169899715,2573.68537,483.617,136.92023897318535,101.5,0,0.4,-1.4,-457.15811575032967,1.1841,131.29626194244943,4597.986726675808,16.286467965366256,7.853094146807669,6.181293271141809,8.433373818558588,4.919398559009464,0.16898299235477401,4.877456311310563
2021-11-01,UK-DE,Imports,2021.0,4,11,71.0,13002830.589190152,2275.33172,425.588,175.87287993217254,101.5,0,0.5,1.3,-553.6477986684185,1.1731,131.5131083936856,5714.696663741915,16.380677629354427,7.729881131744673,6.0534717421412125,8.650796497609752,5.169761460960605,0.15964981752953764,4.879106530251911
2021-12-01,UK-DE,Imports,2021.0,4,12,72.0,12233161.095965676,1654.8481,482.083,201.43366532410735,101.5,0,2.0,-1.0,-3178.1940855812536,1.1893,131.730312984466,7392.316609582279,16.31966094490872,7.411464501121553,6.17811629839615,8.908196443787167,5.30546012284023,0.17336489875106262,4.880756749193259
2022-01-01,UK-DE,Imports,2022.0,1,1,73.0,6359928.774695508,1055.29508,583.464,155.279658979555,102.0,0,-0.7,0.4,-1491.980656017794,1.1971,131.94787630628724,6026.682863617168,15.665527736306348,6.961575703484806,6.368982753165196,8.703952032821542,5.045227742693705,0.17990196527518718,4.882406968134608
2022-02-01,UK-DE,Imports,2022.0,1,2,74.0,9493195.11564753,1523.41125,645.583,140.442501940303,102.0,0,0.6,-0.9,-1392.2676536130175,1.1961,132.1657989516228,6231.538014208264,16.06608579628671,7.328707342708585,6.470153784514867,8.737378453578124,4.944798166153673,0.17906626407328194,4.884057187075956
2022-03-01,UK-DE,Imports,2022.0,1,3,75.0,11237746.54809573,1794.65713,850.902,229.2447416565428,102.0,0,-1.8,-0.3,-2372.751690369188,1.1873,132.38408151392463,6261.779122174567,16.234788897285142,7.492569268749319,6.746296963305212,8.742219628535823,5.434790173715576,0.17168182168960952,4.885707406017304
2022-04-01,UK-DE,Imports,2022.0,2,4,76.0,10259822.825911108,1911.27365,1051.24,168.82774660506905,102.0,0,0.3,0.5,808.1548794006112,1.1925,132.6027245876249,5368.055393800416,16.14374612912808,7.555525131267433,6.957725698756777,8.588220997860647,5.128878944276112,0.17605194378035913,4.887357624958653
2022-05-01,UK-DE,Imports,2022.0,2,5,77.0,13194115.251147415,2033.28051,1000.198,190.45301794086703,102.0,0,2.5,0.4,-2482.588347986957,1.174,132.8217287681375,6489.077717637403,16.395281473844843,7.6174057824673165,6.907953259382724,8.777875691377526,5.249405539167488,0.16041672140590466,4.889007843900001
2022-06-01,UK-DE,Imports,2022.0,2,6,78.0,14863186.221044246,1839.53355,1029.4,152.81057402833767,102.0,0,-0.7,-1.5,-4039.566531413654,1.1617,133.04109465185968,8079.866888562182,16.514397990221905,7.517267313030314,6.9367313872186545,8.997130677191592,5.029199076094225,0.14988444953729202,4.890658062841349
2022-07-01,UK-DE,Imports,2022.0,3,7,79.0,9943928.94791166,1557.2356,910.716,222.78993756365375,102.0,0,-2.0,0.1,-745.0860325334806,1.1914,133.26082283617367,6385.629090364786,16.11247276692508,7.350667477021345,6.814231103322483,8.761805289903734,5.406229343494867,0.17512908621245002,4.8923082817826975
2022-08-01,UK-DE,Imports,2022.0,3,8,80.0,5396910.68771504,830.10753,957.419,183.0348267700993,102.0,0,2.2,-0.2,-1371.478946066458,1.1561,133.4809139194484,6501.4597418662615,15.501337252958209,6.721555246616088,6.864241122176156,8.779782006342119,5.209676444953851,0.14505227169913884,4.893958500724046
2022-09-01,UK-DE,Imports,2022.0,3,9,81.0,10863471.388447486,1581.31177,878.706,201.73848940265736,102.0,0,1.3,-1.6,-3032.435021400058,1.139,133.70136850104095,6869.911167768951,16.20091647042151,7.366010015744472,6.778450370747519,8.83490645467704,5.3069722517561715,0.1301506844650451,4.895608719665394
2022-10-01,UK-DE,Imports,2022.0,4,10,82.0,8426309.806064002,1275.72375,913.629,207.2753347956232,102.0,0,-1.0,0.4,-904.7570106060448,1.1601,133.92218718129843,6605.121058586548,15.946869488714155,7.151268943600702,6.817424580954879,8.795600545113452,5.3340480292253085,0.14850620829922395,4.897258938606742
2022-11-01,UK-DE,Imports,2022.0,4,11,83.0,9327242.222272271,1134.55581,763.209,210.37489419320417,102.0,0,0.2,0.9,-3894.941616432689,1.1587,134.14337056155932,8221.05192187264,16.048449947380607,7.03399649648724,6.637531912517376,9.014453450893367,5.348891149567073,0.14729868702087964,4.898909157548091
2022-12-01,UK-DE,Imports,2022.0,4,12,84.0,9049811.628474751,1256.94848,746.818,150.03712407268858,102.0,0,-1.9,-1.2,-1656.301372961267,1.1295,134.36491924415532,7199.82701954081,16.018254500926307,7.136442221274543,6.615821514215877,8.881812279651763,5.010882757292637,0.12177505692592086,4.900559376489439
2023-01-01,UK-DE,Imports,2023.0,1,1,85.0,4314774.672306274,552.49067,752.88,161.42711351828396,102.5,0,1.6,-0.4,-1735.3105414693982,1.1344,134.586833832413,7809.67879929316,15.277555661508426,6.314436546371495,6.623905852550532,8.963119115136932,5.084053731307625,0.12610387679572607,4.902209595430787
2023-02-01,UK-DE,Imports,2023.0,1,2,86.0,6349363.884046377,818.18182,756.818,152.96728106380317,102.5,0,1.1,0.0,-3809.5141445171903,1.1369,134.80911493065523,7760.333618811496,15.663865190110222,6.707084585742209,6.629122801810005,8.956780604368014,5.030224049267234,0.12830526015292387,4.903859814372136
2023-03-01,UK-DE,Imports,2023.0,1,3,87.0,7300447.625940815,1124.87852,609.006,200.48993632249247,102.5,0,-2.9,-0.5,-284.1753140134124,1.1374,135.03176314420313,6489.987581895345,15.803446222860739,7.0254303265857985,6.411828119878113,8.77801589627494,5.300764052581643,0.12874495589056223,4.905510033313484
2023-04-01,UK-DE,Imports,2023.0,2,4,88.0,8127441.496799958,1253.28032,613.121,165.4175590624888,102.5,0,0.4,0.2,-2358.8031168674524,1.1404,135.2547790793774,6484.935067678999,15.910756732955264,7.13351964894891,6.4185623063431985,8.777237084006353,5.108472938154943,0.13137907805637994,4.907160252254832
2023-05-01,UK-DE,Imports,2023.0,2,5,89.0,6889424.501838201,788.73012,529.789,205.17645766377265,102.5,0,0.6,-0.8,-2839.4627166374858,1.1639,135.47816334350026,8734.831252340407,15.745498112917586,6.670424209100385,6.272478814070518,9.075073903817202,5.323870377980718,0.15177643496579354,4.908810471196181
2023-06-01,UK-DE,Imports,2023.0,2,6,90.0,6345777.7485567415,857.97421,545.769,179.30804360580655,102.5,0,0.1,2.0,-1754.7341664950618,1.1637,135.70191654489685,7396.233679980593,15.663300228223415,6.7545740407611445,6.302195809299536,8.90872618746227,5.189105240763843,0.1516045841318941,4.910460690137529
2023-07-01,UK-DE,Imports,2023.0,3,7,91.0,6773949.336476291,876.49712,618.737,132.710630244132,102.5,0,-2.9,-0.6,-2411.2982472252897,1.1671,135.92603929289714,7728.433079707427,15.728594833217077,6.775933418560112,6.427680303561175,8.952661414656966,4.8881710454705996,0.15452203943617096,4.912110909078877
2023-08-01,UK-DE,Imports,2023.0,3,8,92.0,5658790.207674107,857.61668,717.642,76.8442238599466,102.5,0,-0.4,-0.2,-1888.281729526948,1.1688,136.15053219783738,6598.274426838464,15.548720683105623,6.754157239754262,6.575970837459958,8.794563443351361,4.341780305936002,0.15597758145435273,4.913761128020226
2023-09-01,UK-DE,Imports,2023.0,3,9,93.0,9705277.35264982,1393.57693,782.197,117.69877740932384,102.5,0,0.0,-0.5,-1690.4200232477615,1.1538,136.37539587106178,6964.292493454107,16.088180352502484,7.239629051713225,6.6621066269778275,8.848551300789257,4.768128626865841,0.14306084284065193,4.915411346961574
2023-10-01,UK-DE,Imports,2023.0,4,10,94.0,8009964.726019945,1201.02074,710.817,133.59407497617926,102.5,1,-0.4,-1.3,-1843.503477321241,1.149,136.60063092492442,6669.297589332175,15.896196915292018,7.090927090873425,6.566415012708059,8.805269824418593,4.894805911138406,0.13889199886661865,4.917061565902922
2023-11-01,UK-DE,Imports,2023.0,4,11,95.0,15888165.452450842,2327.25832,639.263,140.67720419175046,102.5,1,1.0,0.2,-2064.938557316623,1.1594,136.8262379727905,6826.988356174764,16.581085078886765,7.752446167025122,6.460315950296154,8.828638911861642,4.946467933877951,0.14790262992349543,4.9187117848442705
2023-12-01,UK-DE,Imports,2023.0,4,12,96.0,16710008.041862331,1647.65127,593.317,107.0015790035396,102.5,1,-0.2,0.3,-3409.55796536213,1.1535,137.05221762903844,10141.714054493055,16.631518381831924,7.4071060800675745,6.385728826149228,9.22441230176435,4.6728435913954485,0.14280079863167128,4.920362003785619
2024-01-01,UK-DE,Imports,2024.0,1,1,97.0,7757488.259163821,1099.22944,632.765,131.2736785982848,103.0,1,-1.4,-1.2,-2008.9555072361436,1.1728,137.27857050906124,7057.205690527921,15.864169161821584,7.002364704224417,6.450099105189291,8.861804457597167,4.8772842935679845,0.15939405215025004,4.922012222726967
2024-02-01,UK-DE,Imports,2024.0,1,2,98.0,12719924.987695351,1673.00682,607.664,106.51287342793694,103.0,1,0.2,0.8,-2062.6643230254695,1.1683,137.50529722926834,7603.032358048218,16.3586802186651,7.42237777748778,6.409622097630107,8.93630244117732,4.668265855102036,0.15554970074096555,4.9236624416683155
2024-03-01,UK-DE,Imports,2024.0,1,3,99.0,9454432.897589814,1442.37624,648.119,116.71150289896296,103.0,1,-0.6,1.1,-1756.3801697383878,1.1697,137.7323984070872,6554.761951423862,16.061994279173796,7.2740471992076765,6.47407432146746,8.787947079966118,4.7597051025495,0.15674730567452425,4.925312660609664
2024-04-01,UK-DE,Imports,2024.0,2,4,100.0,10225776.552730553,1347.24554,601.063,139.4120173422644,103.0,1,0.7,-1.0,-2811.2983268366816,1.1712,137.95987466096494,7590.135761540952,16.14042220348667,7.2058174463609195,6.398699754332602,8.934604757125749,4.937433702231021,0.15802886422491008,4.926962879551012
2024-05-01,UK-DE,Imports,2024.0,2,5,101.0,12740871.209851917,1425.76591,574.234,123.60752054667115,103.0,1,-1.2,-0.1,-3926.38753602826,1.1744,138.18772661037025,8936.159239388684,16.360325589589056,7.262464429013489,6.3530369787517875,9.097861160575567,4.817111389019411,0.16075737887811417,4.92861309849236
2024-06-01,UK-DE,Imports,2024.0,2,6,102.0,9717643.74070882,1621.57886,607.894,144.17842439562995,103.0,1,1.1,0.1,-893.3141371350566,1.1801,138.41595487579482,5992.704999070362,16.089453733542395,7.391155558545661,6.410000524661553,8.698298174996735,4.971051590879753,0.1655991806495659,4.930263317433709
2024-07-01,UK-DE,Imports,2024.0,3,7,103.0,8436478.114226086,1330.52894,570.616,144.93679861142613,103.0,1,-0.8,-0.7,-1249.8467066935857,1.1875,138.6445600787551,6340.694937628404,15.948075494440205,7.193331841402535,6.346716479045223,8.754743653037671,4.9762977757555795,0.17185025692665923,4.931913536375057
2024-08-01,UK-DE,Imports,2024.0,3,8,104.0,9253336.221921625,1382.72734,548.441,138.3664253273809,103.0,1,0.5,1.1,-1340.9323356598388,1.1882,138.8735428417941,6692.090301708812,16.040494717102042,7.231813161107169,6.307079707840304,8.808681555994873,4.929905422188309,0.17243955693950394,4.933563755316405
2024-09-01,UK-DE,Imports,2024.0,3,9,105.0,12706171.867157442,1554.99179,478.473,127.39912062749826,103.0,1,-0.6,0.0,-3211.2209576465775,1.2012,139.10290378848302,8171.214760662783,16.357598407173725,7.3492255448566315,6.170599782968695,9.008372862317094,4.847324840661323,0.1833210571270382,4.935213974257754
2024-10-01,UK-DE,Imports,2024.0,4,10,106.0,6690336.029996862,1079.31571,505.443,109.29088880997024,103.0,1,0.4,-0.6,-1673.5934361642312,1.1852,139.3326435434229,6198.683080409217,15.716174659542075,6.984082517455933,6.225435272458762,8.732092142086142,4.694013032238277,0.16991153671727316,4.936864193199102
2024-11-01,UK-DE,Imports,2024.0,4,11,107.0,8425723.989861293,1064.13078,502.594,225.04903075137688,103.0,1,0.0,-0.8,-1178.7861816503491,1.2038,139.5627627322463,7917.940302282482,15.94679996402532,6.969913575882175,6.2197826871154325,8.976886388143145,5.416318292915079,0.18548322013153337,4.93851441214045
2024-12-01,UK-DE,Imports,2024.0,4,12,108.0,6209252.7964694565,796.32588,519.41,218.84548056843855,103.0,1,-0.4,0.9,-2803.6203821854215,1.2085,139.7932619816192,7797.376617308301,15.641551124040596,6.680008499049228,6.252693552027524,8.961542624991369,5.38836591260548,0.18937992116140057,4.940164631081799
2025-01-01,UK-DE,Imports,2025.0,1,1,109.0,4088305.858329995,590.17183,547.214,236.78706815651915,103.5,1,0.5,0.0,-1696.5194283919009,1.196,140.02414191924248,6927.314470990585,15.223641226640781,6.380413731786554,6.304839950776377,8.843227494854228,5.467161290693115,0.17898265552843995,4.941814850023147
2025-02-01,UK-DE,Imports,2025.0,1,2,110.0,7205920.221484937,976.17156,539.515,329.2907931159745,103.5,1,1.3,1.9,-1766.1092837426097,1.2124,140.25540317385372,7381.817414845539,15.790413499105512,6.883638349654354,6.290670587833458,8.906775149451159,5.796941230036023,0.19260186620151096,4.943465068964495
2025-03-01,UK-DE,Imports,2025.0,1,3,111.0,9545494.114347393,1238.08786,505.927,446.30316270906906,103.5,1,2.2,-0.9,-3044.3712878654906,1.1944,140.48704637522894,7709.868114163878,16.07157978062742,7.121323420031671,6.226392390105022,8.950256360595748,6.100998458119344,0.1776439672428435,4.9451152879058435
2025-04-01,UK-DE,Imports,2025.0,2,4,112.0,5554330.597571819,1038.4356,451.6,724.9360856008896,103.5,1,-2.6,-0.1,-747.6833002030262,1.1765,140.71907215418426,5348.748249358765,15.530088469307097,6.945470628875256,6.112796832275507,8.584617840431841,6.586083493176671,0.1625439291852802,4.946765506847192
2025-05-01,UK-DE,Imports,2025.0,2,5,113.0,8335348.629639312,1053.41357,440.903,563.9842129445441,103.5,1,0.9,-1.4,-2680.067025123216,1.186,140.95148114257765,7912.702918417229,15.936015900483579,6.959791189062385,6.0888248966047485,8.976224711421192,6.335026259873219,0.17058630057553367,4.94841572578854
2025-06-01,UK-DE,Imports,2025.0,2,6,114.0,9561726.158309624,1085.75179,483.994,375.5853136260628,103.5,1,-0.6,1.0,-3456.249674673758,1.1651,141.1842739733107,8806.548832224005,16.073278829221138,6.990027920043552,6.182072509945577,9.083250909177588,5.92848564546757,0.15280692024375842,4.9500659447298885
2025-07-01,UK-DE,Imports,2025.0,3,7,115.0,12512238.134297082,1514.78484,535.998,372.0626725597245,103.5,1,0.6,-0.2,-1415.422250323757,1.157,141.4174512803302,8260.076153321605,16.342217774058707,7.3230286880557225,6.284130429720557,9.019189086002985,5.919062314705807,0.14583044821153954,4.951716163671237
2025-08-01,UK-DE,Imports,2025.0,3,8,116.0,10494677.396845924,1499.11164,486.749,370.92542539915945,103.5,1,-1.1,0.2,-3017.290550141579,1.1555,141.65101369863,7000.597631838762,16.166378772017016,7.312627971646919,6.187748589807466,8.853750800370095,5.9160010326965065,0.14453315073229833,4.953366382612585
2025-09-01,UK-DE,Imports,2025.0,3,9,117.0,12399566.168538677,1585.55613,495.765,319.84104140388,103.5,1,0.3,-1.4,-2248.2871995346613,1.1459,141.8849618642527,7820.326214839632,16.333172043555056,7.368690495433126,6.206102024128247,8.96448154812193,5.767824126761922,0.1361903544502654,4.955016601553933
2016-01-01,UK-FR,Exports,2016.0,1,1,1.0,601837.1612144964,222.87844,201.786,154.8573305883009,99.0,0,1.9,1.1,293.1458002087279,1.3149,117.16593810022655,2700.293313316875,13.307742191378795,5.406626510724876,5.307207729893483,7.901115680653919,5.042504245229619,0.27376061711073607,4.763591204357529
2016-02-01,UK-FR,Exports,2016.0,1,2,2.0,540000.7831903945,236.46949,218.86,148.32178884302218,99.0,0,-1.4,-0.3,-440.5828554030609,1.2799,117.35944717281484,2283.5960072075027,13.199325868891988,5.465819193267459,5.388432255990297,7.733506675624529,4.999384162444803,0.24678194987960905,4.765241423298877
2016-03-01,UK-FR,Exports,2016.0,1,3,3.0,810406.0581549923,298.04085,226.831,130.49015932384305,99.0,0,-0.5,-0.7,-544.5629448056661,1.2619,117.55327584136916,2719.1106794756233,13.605290707400753,5.6972305576476385,5.424205246816499,7.908060149753114,4.8712978164393315,0.2326185216767279,4.766891642240226
2016-04-01,UK-FR,Exports,2016.0,2,4,4.0,1199542.7888523338,480.6509,271.605,96.41341581246452,99.0,0,1.6,2.9,-772.3453415121435,1.2761,117.74742463372824,2495.6632534180917,13.997451032866026,6.175141226974443,5.604348804940716,7.8223098058915825,4.568645360112599,0.24380855175779362,4.768541861181574
2016-05-01,UK-FR,Exports,2016.0,2,5,5.0,1183248.2718656035,421.63279,295.729,96.22233274231512,99.0,0,-1.5,-1.8,-162.85559170663328,1.3011,117.94189407860254,2806.34784563507,13.983773987269311,6.044134769345138,5.6894434944202965,7.9396392179241735,4.566661479817745,0.2632100605272931,4.770192080122922
2016-06-01,UK-FR,Exports,2016.0,2,6,6.0,1488824.736835408,497.43744,316.363,233.9561029807024,99.0,0,0.8,-0.7,314.2009332187754,1.1984,118.13668470557582,2992.988900946837,14.213497599456542,6.209469799947892,5.7568902884738735,8.004027799508648,5.455133503660165,0.1809873337808179,4.771842299064271
2016-07-01,UK-FR,Exports,2016.0,3,7,7.0,1140890.4236892082,495.91775,266.669,164.45840052945698,99.0,0,-0.2,-0.2,-610.784959515704,1.1841,118.33179704510638,2300.563800527826,13.947319588903172,6.206410086361271,5.586008188961537,7.740909502541901,5.102657653905385,0.16898299235477401,4.773492518005619
2016-08-01,UK-FR,Exports,2016.0,3,8,8.0,1733820.678147663,541.05471,303.44,106.88562278807385,99.0,0,0.1,-0.3,80.04662645203098,1.1775,118.5272316285287,3204.5200718198403,14.365838015835154,6.293520401275026,5.715183897380643,8.072317614560127,4.671759316825911,0.16339354690843574,4.775142736946967
2016-09-01,UK-FR,Exports,2016.0,3,9,9.0,1946936.4771018955,674.63377,334.04,86.34353837572384,99.0,0,0.3,0.4,-602.2616669363274,1.1543,118.72298898805474,2885.916127652334,14.481767657783008,6.514169980669022,5.811260746285028,7.967597677113986,4.458333971169967,0.14349409963872956,4.7767929558883155
2016-10-01,UK-FR,Exports,2016.0,4,10,10.0,2080652.972497484,700.85051,350.425,108.06412479274996,99.0,0,0.7,-2.1,198.90685337131208,1.115,118.91906965677548,2968.754310384227,14.548192331497404,6.55229461179661,5.859146703549121,7.995897719700795,4.6827247990065874,0.10885440491208208,4.778443174829664
2016-11-01,UK-FR,Exports,2016.0,4,11,11.0,3084215.5328438985,963.35414,349.256,254.1013277977594,99.0,0,0.4,1.4,374.87608426031784,1.181,119.11547416866236,3201.5386707570474,14.941807898656515,6.870421090821038,5.855805177660225,8.071386807835477,5.537733115805419,0.16636153721522529,4.780093393771012
2016-12-01,UK-FR,Exports,2016.0,4,12,12.0,2187705.702680036,783.08344,395.302,161.42478617964736,99.0,0,-0.4,2.3,-823.782937631629,1.1731,119.31220305856868,2793.707018858726,14.59836392830372,6.66323925480874,5.9796500297383615,7.935124673494978,5.084039313931491,0.15964981752953764,4.7817436127123605
2017-01-01,UK-FR,Exports,2017.0,1,1,13.0,2139631.159651122,636.43596,376.492,195.0406301487559,99.5,0,-0.1,-1.5,155.2137606083893,1.1649,119.50925686223113,3361.8954523737502,14.576144016839939,6.455883800209817,5.930896798674226,8.120260216630122,5.273207896597081,0.1526352464235943,4.783393831653709
2017-02-01,UK-FR,Exports,2017.0,1,2,14.0,2227524.9101670324,691.79351,384.755,177.77771703078386,99.5,0,0.7,-0.7,172.49534688533186,1.1705,119.70663611627114,3219.927446510784,14.616401621280074,6.539287515134982,5.952606768086141,8.077114106145093,5.180533989189754,0.1574310079488285,4.785044050595057
2017-03-01,UK-FR,Exports,2017.0,1,3,15.0,2751990.6744912453,1034.12534,364.376,154.6096950716648,99.5,0,-0.2,-0.5,-367.7091074937211,1.1778,119.90434135819656,2661.1771011154656,14.827835089399995,6.941311266290663,5.898186301526377,7.886523823109332,5.040903844870561,0.1636482915283333,4.786694269536405
2017-04-01,UK-FR,Exports,2017.0,2,4,16.0,2955729.4356057234,856.37066,338.031,157.67652276048602,99.5,0,0.8,0.1,915.2806620923802,1.1885,120.1023731264028,3451.4604173918374,14.899256026281119,6.752703296436918,5.823137607253697,8.1465527298442,5.060545610092971,0.17269200781811148,4.788344488477754
2017-05-01,UK-FR,Exports,2017.0,2,5,17.0,2326874.022726338,681.14818,337.471,129.88805773509438,99.5,0,0.4,0.7,-462.9957007016296,1.1464,120.30073196017462,3416.105468748867,14.660036303614977,6.523779874256654,5.821479580694815,8.136256429358323,4.866672985155452,0.13662659753182513,4.789994707419102
2017-06-01,UK-FR,Exports,2017.0,2,6,18.0,1918250.4221798384,692.65068,326.145,120.638462013977,99.5,0,0.0,0.8,-886.284961390751,1.1398,120.49941839968734,2769.434113859296,14.466924090125818,6.540525802840214,5.787342067755132,7.926398287285605,4.792798155620499,0.13085280841876207,4.79164492636045
2017-07-01,UK-FR,Exports,2017.0,3,7,19.0,2697829.387073557,717.21001,362.964,141.13833497496017,99.5,0,1.1,0.4,165.7294013817991,1.1159,120.69843298600853,3761.5612574531087,14.807958076935465,6.575368698688794,5.894303655793109,8.23258937824667,4.949740508528182,0.10966125420951839,4.793295145301799
2017-08-01,UK-FR,Exports,2017.0,3,8,20.0,2983750.79473016,918.25655,381.379,137.85970356732346,99.5,0,0.8,-0.3,-46.59006111910776,1.0857,120.89777626109928,3249.365109053848,14.908691722987939,6.822476817808014,5.943793631346302,8.086214905179926,4.926236527210913,0.0822249402556695,4.794945364243147
2017-09-01,UK-FR,Exports,2017.0,3,9,21.0,2871008.4735926203,1012.31803,390.071,116.62001749224488,99.5,0,-0.4,2.0,-538.1393402626895,1.1341,121.09744876781583,2836.073633493044,14.870173910541764,6.919998059371708,5.96632877383642,7.950175851170056,4.758920935787524,0.12583938483914783,4.796595583184495
2017-10-01,UK-FR,Exports,2017.0,4,10,22.0,3820131.526840215,1146.68877,402.132,125.86584390490805,99.5,0,0.0,0.5,386.9440387556697,1.1405,121.297451049911,3331.4458349846886,15.155795411100025,7.044633737676342,5.9967803929302175,8.111161673423682,4.835216608809424,0.13146676274230573,4.798245802125844
2017-11-01,UK-FR,Exports,2017.0,4,11,23.0,3809504.88331312,1168.11015,397.143,111.28268645750131,99.5,0,2.7,0.3,-555.7240463357789,1.1361,121.4977836520356,3261.2548425447035,15.153009786772085,7.0631424654484425,5.984296417341535,8.089867321323643,4.7120736887463375,0.12760134459372188,4.799896021067192
2017-12-01,UK-FR,Exports,2017.0,4,12,24.0,3611804.5541064967,1020.77417,434.228,140.35018163208687,99.5,0,0.0,-0.7,398.78000758010967,1.126,121.69844711974004,3538.2993224706074,15.099718081896228,6.9283166085869965,6.073569741776824,8.171401473309231,4.944140596943761,0.11867152971749854,4.80154624000854
2018-01-01,UK-FR,Exports,2018.0,1,1,25.0,3315660.0496288417,812.18274,424.069,160.96720482315624,100.0,0,-2.0,1.4,979.8251636503396,1.1432,121.89944199947573,4082.40644171882,15.014167271775953,6.699725364102975,6.0498961778409726,8.314441907672977,5.08120064748488,0.1338313476335206,4.803196458949889
2018-02-01,UK-FR,Exports,2018.0,1,2,26.0,3217460.8678262653,864.70802,404.969,114.75555830719168,100.0,0,-0.9,0.1,651.0594230512111,1.1284,122.10076883859658,3720.863914071556,14.984103056086699,6.762391900816399,6.003810520967082,8.221711155270299,4.742804286174452,0.12080070014570424,4.804846677891237
2018-03-01,UK-FR,Exports,2018.0,1,3,27.0,1611988.8582694095,752.65749,434.294,187.09588988952652,100.0,0,0.5,-0.7,-1518.884586701549,1.1377,122.30242818536048,2141.729644209625,14.292979290281282,6.62361026376168,6.073721724110322,7.669369026519601,5.231621265585664,0.12900868056353373,4.806496896832585
2018-04-01,UK-FR,Exports,2018.0,2,4,28.0,3028203.92647399,974.20995,466.4,139.0353863798274,100.0,0,-0.3,0.2,-198.8551579986497,1.1396,122.50442058893086,3108.368916242325,14.92348023819185,6.881626834828805,6.1450436350362825,8.041853403363046,4.934728479003281,0.13067732364161613,4.8081471157739335
